client_id,age,job,marital,education,credit_default,housing,loan,contact,month,day,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
15990,45,services,married,high.school,no,no,no,telephone,jul,6,80,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
15991,53,retired,divorced,basic.4y,unknown,no,yes,cellular,jul,19,159,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
15992,28,admin.,single,high.school,no,no,no,cellular,jul,28,72,14,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
15993,42,admin.,single,university.degree,no,no,no,cellular,jul,17,125,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
15994,37,admin.,single,high.school,unknown,no,no,cellular,jul,17,712,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
15995,38,blue-collar,divorced,basic.4y,no,yes,no,cellular,jul,1,85,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
15996,44,blue-collar,married,professional.course,unknown,no,no,cellular,jul,21,156,20,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
15997,44,blue-collar,married,professional.course,unknown,no,no,cellular,jul,7,181,11,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
15998,30,unemployed,married,high.school,no,yes,no,cellular,jul,15,383,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
15999,48,technician,single,high.school,no,no,yes,cellular,jul,7,93,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16000,30,services,single,high.school,unknown,yes,no,cellular,jul,10,40,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16001,54,retired,divorced,university.degree,no,yes,no,cellular,jul,15,152,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16002,57,housemaid,divorced,basic.6y,no,yes,no,cellular,jul,18,87,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16003,37,admin.,married,university.degree,no,yes,no,cellular,jul,6,46,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16004,31,admin.,single,high.school,no,no,no,cellular,jul,10,17,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16005,27,blue-collar,single,basic.6y,no,no,no,telephone,jul,8,68,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16006,28,technician,married,professional.course,no,no,no,cellular,jul,29,261,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16007,38,services,single,high.school,unknown,yes,no,cellular,jul,9,204,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16008,30,admin.,single,high.school,no,yes,no,cellular,jul,16,102,7,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16009,35,admin.,divorced,high.school,no,unknown,unknown,cellular,jul,30,637,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16010,31,blue-collar,married,professional.course,no,yes,no,cellular,jul,11,95,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16011,39,blue-collar,married,basic.6y,unknown,yes,no,cellular,jul,31,238,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16012,31,blue-collar,married,basic.6y,no,yes,no,cellular,jul,3,420,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16013,59,housemaid,married,basic.4y,unknown,no,no,cellular,jul,31,121,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16014,37,admin.,married,university.degree,no,yes,no,cellular,jul,20,75,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16015,33,technician,single,professional.course,no,yes,no,cellular,jul,27,312,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16016,27,blue-collar,single,high.school,no,no,no,cellular,jul,4,29,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16017,56,entrepreneur,married,university.degree,unknown,no,yes,cellular,jul,9,41,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16018,30,admin.,single,high.school,no,yes,no,cellular,jul,3,1352,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
16019,29,technician,married,professional.course,no,yes,yes,cellular,jul,1,82,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16020,38,self-employed,single,unknown,no,yes,no,cellular,jul,15,438,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16021,59,retired,married,basic.4y,no,no,no,cellular,jul,21,153,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16022,22,blue-collar,single,basic.6y,unknown,yes,no,cellular,jul,12,139,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16023,33,blue-collar,married,basic.6y,no,yes,no,cellular,jul,29,376,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16024,37,admin.,married,high.school,no,no,yes,cellular,jul,3,135,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16025,41,services,divorced,high.school,no,yes,no,cellular,jul,13,77,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16026,24,blue-collar,married,professional.course,no,no,no,cellular,jul,17,211,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16027,40,management,married,university.degree,no,no,no,cellular,jul,24,314,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16028,33,services,married,high.school,no,yes,no,cellular,jul,14,278,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16029,33,admin.,single,university.degree,no,no,yes,cellular,jul,29,263,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16030,21,services,single,high.school,no,yes,no,cellular,jul,13,344,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16031,33,blue-collar,married,basic.6y,no,no,no,cellular,jul,25,1077,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
16032,46,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,6,152,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16033,31,admin.,single,university.degree,no,yes,no,cellular,jul,20,72,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16034,31,admin.,single,university.degree,no,yes,no,cellular,jul,14,137,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16035,31,admin.,single,university.degree,no,yes,no,cellular,jul,30,214,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16036,58,retired,married,basic.4y,unknown,no,no,cellular,jul,12,70,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16037,35,blue-collar,divorced,basic.4y,no,yes,no,cellular,jul,24,178,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16038,35,blue-collar,divorced,basic.4y,no,yes,no,cellular,jul,27,123,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16039,36,admin.,single,high.school,no,no,no,cellular,jul,25,90,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16040,36,admin.,single,high.school,no,no,no,cellular,jul,26,80,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16041,58,retired,married,basic.4y,unknown,no,no,cellular,jul,11,307,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16042,36,admin.,single,high.school,no,no,no,cellular,jul,16,259,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16043,33,blue-collar,married,basic.9y,no,yes,no,cellular,jul,7,132,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16044,46,housemaid,divorced,basic.4y,unknown,yes,no,cellular,jul,13,161,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16045,33,services,single,high.school,no,yes,no,cellular,jul,23,714,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
16046,27,blue-collar,married,basic.4y,no,yes,no,cellular,jul,13,66,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16047,46,housemaid,divorced,basic.4y,unknown,yes,no,cellular,jul,14,259,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16048,27,blue-collar,married,basic.4y,no,yes,no,cellular,jul,24,185,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16049,54,technician,married,high.school,no,no,no,cellular,jul,26,422,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16050,27,admin.,single,university.degree,unknown,yes,yes,cellular,jul,19,255,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16051,46,housemaid,divorced,basic.4y,unknown,no,yes,cellular,jul,8,518,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16052,27,services,single,high.school,no,yes,no,cellular,jul,11,168,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16053,23,blue-collar,single,basic.9y,no,yes,no,cellular,jul,10,255,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16054,28,blue-collar,single,high.school,no,no,no,cellular,jul,27,139,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16055,35,blue-collar,married,unknown,unknown,yes,no,cellular,jul,28,527,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16056,35,blue-collar,married,unknown,unknown,no,no,cellular,jul,16,560,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
16057,44,technician,married,professional.course,unknown,yes,no,cellular,jul,3,663,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16058,38,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,16,690,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
16059,39,blue-collar,single,high.school,unknown,yes,no,cellular,jul,12,132,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16060,27,admin.,single,basic.9y,no,yes,yes,cellular,jul,3,81,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16061,33,blue-collar,married,basic.6y,no,yes,no,cellular,jul,12,702,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16062,30,blue-collar,divorced,basic.9y,no,yes,no,cellular,jul,20,168,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16063,44,blue-collar,married,professional.course,unknown,no,no,cellular,jul,19,407,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16064,30,admin.,single,high.school,no,yes,yes,cellular,jul,13,254,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16065,30,admin.,single,high.school,no,no,no,cellular,jul,18,176,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16066,45,services,married,high.school,no,no,no,cellular,jul,11,89,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16067,40,admin.,married,high.school,no,no,no,cellular,jul,23,305,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16068,22,admin.,single,high.school,no,yes,no,cellular,jul,21,107,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16069,32,technician,single,unknown,no,yes,no,cellular,jul,5,121,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16070,60,retired,married,basic.6y,no,no,no,cellular,jul,6,268,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16071,59,retired,married,basic.6y,no,yes,no,cellular,jul,2,196,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16072,35,services,single,high.school,unknown,yes,no,cellular,jul,20,150,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16073,59,retired,married,basic.6y,no,yes,no,cellular,jul,25,367,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16074,33,technician,single,professional.course,no,no,no,cellular,jul,4,152,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16075,40,admin.,single,university.degree,no,no,no,cellular,jul,11,490,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16076,37,admin.,married,university.degree,no,yes,no,cellular,jul,20,125,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16077,59,retired,married,basic.6y,no,yes,no,cellular,jul,24,807,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16078,56,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,20,1545,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
16079,35,services,single,high.school,unknown,yes,no,cellular,jul,6,40,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16080,35,services,single,high.school,unknown,no,no,cellular,jul,31,65,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16081,35,services,single,high.school,unknown,yes,yes,cellular,jul,28,47,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16082,35,services,single,high.school,unknown,yes,no,cellular,jul,1,118,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16083,31,technician,married,professional.course,no,no,no,cellular,jul,11,274,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16084,37,services,single,high.school,no,no,no,cellular,jul,9,108,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16085,56,blue-collar,married,unknown,unknown,yes,no,cellular,jul,1,1017,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16086,35,services,single,high.school,unknown,no,no,cellular,jul,7,520,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16087,26,blue-collar,single,basic.9y,no,yes,no,cellular,jul,27,56,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16088,46,blue-collar,married,unknown,no,yes,no,cellular,jul,18,89,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16089,26,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,12,199,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16090,24,student,married,university.degree,no,no,no,cellular,jul,28,114,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16091,38,self-employed,single,unknown,no,no,no,cellular,jul,17,843,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16092,24,blue-collar,married,professional.course,no,no,no,cellular,jul,3,273,4,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16093,30,blue-collar,married,basic.9y,no,no,no,cellular,jul,19,189,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16094,37,admin.,single,unknown,no,no,no,telephone,jul,7,74,13,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16095,57,blue-collar,divorced,basic.4y,unknown,yes,no,cellular,jul,28,485,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16096,48,blue-collar,single,basic.4y,no,no,yes,cellular,jul,27,271,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16097,24,blue-collar,single,basic.6y,no,no,no,cellular,jul,2,115,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16098,54,services,married,high.school,no,no,no,cellular,jul,30,152,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16099,38,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,28,71,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16100,25,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,5,599,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16101,55,admin.,married,unknown,no,yes,yes,cellular,jul,21,247,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16102,30,admin.,single,university.degree,no,yes,yes,cellular,jul,16,204,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16103,30,admin.,single,university.degree,no,no,yes,telephone,jul,25,215,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16104,41,blue-collar,married,basic.9y,no,yes,yes,cellular,jul,24,88,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16105,37,blue-collar,married,high.school,unknown,yes,no,cellular,jul,14,423,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16106,41,blue-collar,married,basic.9y,no,yes,no,cellular,jul,2,285,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16107,49,admin.,married,university.degree,unknown,no,no,cellular,jul,1,22,6,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16108,41,management,single,university.degree,no,no,no,cellular,jul,15,200,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16109,23,blue-collar,single,basic.9y,no,no,no,cellular,jul,11,246,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16110,36,admin.,married,university.degree,unknown,yes,no,cellular,jul,30,352,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16111,30,admin.,single,high.school,no,no,yes,cellular,jul,7,68,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16112,27,admin.,single,university.degree,no,yes,yes,cellular,jul,30,292,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16113,26,blue-collar,single,basic.6y,unknown,no,no,cellular,jul,14,188,5,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16114,35,blue-collar,married,unknown,no,yes,no,cellular,jul,10,506,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16115,38,housemaid,married,basic.4y,unknown,no,no,cellular,jul,6,136,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16116,59,retired,married,basic.6y,no,yes,no,cellular,jul,4,89,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16117,32,blue-collar,married,basic.4y,no,yes,no,cellular,jul,21,117,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16118,44,blue-collar,married,basic.6y,unknown,yes,yes,cellular,jul,29,188,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16119,31,admin.,single,university.degree,no,yes,no,cellular,jul,31,89,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16120,30,admin.,single,high.school,no,no,yes,cellular,jul,23,455,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16121,27,unemployed,single,university.degree,no,yes,no,cellular,jul,23,65,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16122,27,unemployed,single,university.degree,no,no,no,telephone,jul,13,27,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16123,27,unemployed,single,university.degree,no,yes,no,cellular,jul,2,272,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16124,27,unemployed,single,university.degree,no,yes,no,cellular,jul,17,120,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16125,32,blue-collar,married,basic.4y,no,no,yes,telephone,jul,7,605,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16126,40,management,married,university.degree,no,no,yes,cellular,jul,6,630,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16127,31,self-employed,single,high.school,no,yes,no,cellular,jul,29,151,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16128,39,technician,married,professional.course,no,no,no,cellular,jul,25,62,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16129,39,technician,married,professional.course,no,no,yes,cellular,jul,25,90,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16130,23,blue-collar,single,basic.9y,no,no,no,cellular,jul,31,164,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16131,56,admin.,married,unknown,unknown,no,no,cellular,jul,28,599,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16132,29,admin.,single,university.degree,no,no,no,cellular,jul,6,106,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16133,35,services,divorced,university.degree,no,no,yes,cellular,jul,26,654,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
16134,30,admin.,single,university.degree,no,no,yes,cellular,jul,30,127,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16135,30,management,single,high.school,no,no,no,cellular,jul,15,1288,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16136,32,blue-collar,married,basic.6y,no,no,no,cellular,jul,20,59,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16137,35,services,divorced,basic.9y,no,yes,no,telephone,jul,31,124,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16138,34,services,single,high.school,no,no,no,telephone,jul,7,29,16,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16139,29,technician,married,professional.course,no,no,no,cellular,jul,5,156,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16140,49,admin.,married,basic.9y,no,yes,no,cellular,jul,14,73,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16141,26,blue-collar,single,basic.6y,unknown,no,no,cellular,jul,10,333,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16142,46,technician,married,basic.9y,unknown,yes,no,cellular,jul,15,267,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16143,35,admin.,married,university.degree,unknown,yes,no,cellular,jul,30,403,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16144,32,admin.,married,basic.9y,no,yes,no,cellular,jul,22,129,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16145,58,retired,married,basic.4y,no,no,yes,cellular,jul,15,52,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16146,49,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,18,270,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16147,58,retired,married,basic.4y,no,no,no,cellular,jul,21,283,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16148,58,retired,married,basic.4y,no,no,no,cellular,jul,16,81,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16149,50,blue-collar,married,basic.4y,no,no,yes,cellular,jul,14,849,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
16150,36,services,divorced,professional.course,no,yes,no,telephone,jul,17,261,12,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16151,58,retired,married,basic.4y,no,yes,no,cellular,jul,4,614,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16152,58,retired,married,basic.4y,no,no,no,cellular,jul,27,114,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16153,45,services,married,high.school,unknown,no,no,cellular,jul,4,70,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16154,26,blue-collar,single,basic.6y,unknown,yes,no,cellular,jul,20,1833,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
16155,31,technician,single,professional.course,no,yes,no,cellular,jul,31,77,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16156,35,blue-collar,married,university.degree,no,unknown,unknown,cellular,jul,22,87,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16157,26,admin.,single,university.degree,no,yes,no,cellular,jul,12,369,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16158,35,admin.,married,university.degree,unknown,yes,no,cellular,jul,1,62,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16159,40,blue-collar,married,basic.9y,no,yes,no,cellular,jul,11,86,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16160,28,technician,single,high.school,no,no,no,cellular,jul,30,431,8,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16161,46,self-employed,married,university.degree,no,no,yes,cellular,jul,18,1220,12,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16162,55,entrepreneur,divorced,unknown,no,no,no,cellular,jul,5,67,9,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16163,25,blue-collar,single,high.school,no,yes,no,cellular,jul,26,214,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16164,53,technician,divorced,professional.course,no,yes,yes,cellular,jul,7,639,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16165,35,services,divorced,university.degree,no,yes,no,cellular,jul,19,722,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
16166,49,admin.,single,high.school,no,yes,no,cellular,jul,20,1281,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16167,22,services,single,high.school,no,yes,no,cellular,jul,3,246,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16168,48,entrepreneur,single,university.degree,no,yes,no,cellular,jul,5,654,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16169,56,retired,married,basic.4y,unknown,no,no,cellular,jul,18,112,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16170,39,blue-collar,married,basic.4y,no,no,no,telephone,jul,3,204,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16171,31,self-employed,single,high.school,no,no,no,cellular,jul,2,364,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16172,31,self-employed,single,high.school,no,no,yes,cellular,jul,10,85,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16173,45,entrepreneur,divorced,professional.course,no,yes,no,cellular,jul,25,211,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16174,35,blue-collar,divorced,unknown,no,yes,no,cellular,jul,6,1029,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16175,37,admin.,married,university.degree,no,yes,no,telephone,jul,21,135,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16176,33,technician,single,professional.course,no,no,no,cellular,jul,11,115,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16177,49,admin.,married,high.school,no,no,no,cellular,jul,26,443,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16178,27,blue-collar,single,basic.6y,no,no,yes,cellular,jul,23,153,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16179,36,admin.,single,unknown,no,no,no,cellular,jul,5,133,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16180,42,entrepreneur,married,university.degree,no,yes,no,cellular,jul,4,578,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16181,36,admin.,single,unknown,no,no,no,cellular,jul,4,209,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16182,34,services,single,high.school,no,unknown,unknown,cellular,jul,14,24,12,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16183,27,blue-collar,single,basic.6y,no,no,no,cellular,jul,17,1508,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
16184,57,management,married,university.degree,no,no,no,cellular,jul,27,101,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
16185,57,management,married,university.degree,no,no,no,cellular,jul,24,632,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,no
